review_id,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
4878,2016/3/26,2022/7/31,4.47 ,4.58 ,3.95 ,4.58 ,4.63 ,4.63 ,4.37 
4879,2017/6/30,2018/8/18,4.83 ,4.83 ,5.00 ,4.83 ,5.00 ,5.00 ,5.00 
4880,2022/8/13,2022/9/2,4.67 ,5.00 ,4.33 ,5.00 ,5.00 ,5.00 ,5.00 
4881,,,,,,,,,
4882,2018/3/16,2022/8/20,4.81 ,4.93 ,4.74 ,4.97 ,4.93 ,4.90 ,4.81 
4883,2014/8/3,2022/6/24,4.92 ,4.92 ,4.90 ,4.98 ,4.98 ,4.60 ,4.88 
4884,,,,,,,,,
4885,2021/9/12,2022/8/29,4.92 ,5.00 ,4.95 ,4.97 ,4.95 ,4.95 ,4.79 
4886,2021/1/31,2021/7/1,3.67 ,3.00 ,4.00 ,3.67 ,3.67 ,3.67 ,3.33 
4887,2022/1/6,2022/2/12,4.00 ,3.50 ,3.00 ,4.50 ,4.50 ,3.50 ,3.50 
4888,2017/4/28,2019/9/16,4.33 ,5.00 ,3.33 ,5.00 ,5.00 ,4.67 ,4.67 
4889,,,,,,,,,
4890,,,,,,,,,
4891,2022/4/30,2022/8/24,4.45 ,4.64 ,4.27 ,4.55 ,4.73 ,4.82 ,4.36 
4892,2016/2/20,2022/8/5,4.71 ,4.91 ,4.79 ,4.79 ,4.65 ,4.88 ,4.77 
4893,2022/3/17,2022/9/2,5.00 ,4.83 ,4.67 ,5.00 ,5.00 ,5.00 ,5.00 
4894,2022/4/24,2022/4/24,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
4895,2018/12/24,2018/12/24,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
4896,2019/8/18,2022/8/29,4.91 ,4.91 ,4.92 ,4.92 ,4.91 ,4.86 ,4.73 
4897,,,,,,,,,
4898,2015/8/7,2018/3/6,4.48 ,4.71 ,4.69 ,4.60 ,4.64 ,4.90 ,4.38 
4899,2020/8/2,2022/4/29,4.79 ,4.76 ,4.91 ,4.88 ,4.91 ,4.71 ,4.71 
4900,2022/5/6,2022/8/25,4.53 ,4.65 ,4.76 ,4.59 ,4.94 ,4.53 ,4.53 
4901,2021/9/21,2022/8/22,4.65 ,4.35 ,4.53 ,4.76 ,4.76 ,4.41 ,4.35 
4902,,,,,,,,,
4903,2020/1/8,2020/1/13,4.50 ,5.00 ,4.50 ,4.50 ,5.00 ,5.00 ,5.00 
4904,2018/9/12,2022/9/4,4.86 ,4.90 ,4.93 ,4.92 ,4.89 ,4.88 ,4.72 
4905,,,,,,,,,
4906,,,,,,,,,
4907,2021/8/18,2021/8/18,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
4908,2022/7/24,2022/8/23,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.50 ,4.50 
4909,2017/1/2,2018/7/15,5.00 ,5.00 ,5.00 ,4.67 ,5.00 ,4.33 ,5.00 
4910,t,0,0.00 ,0.00 ,0.00 ,44812.00 ,0.00 ,0.00 ,0.00 
4911,2021/12/18,2022/4/25,5.00 ,5.00 ,4.00 ,5.00 ,5.00 ,5.00 ,5.00 
4912,,,,,,,,,
4913,2018/8/12,2019/6/5,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.67 ,4.67 
4914,2020/11/21,2020/11/21,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
4915,2022/5/30,2022/8/16,5.00 ,5.00 ,5.00 ,4.83 ,5.00 ,4.83 ,5.00 
4916,2021/2/12,2022/7/31,4.21 ,4.54 ,4.04 ,4.71 ,4.48 ,4.73 ,4.35 
4917,,,,,,,,,
4918,2022/8/23,2022/8/23,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
4919,2022/8/11,2022/9/5,4.67 ,4.67 ,5.00 ,5.00 ,4.67 ,4.67 ,4.00 
4920,2015/5/15,2022/1/19,4.68 ,4.79 ,4.37 ,4.79 ,4.89 ,4.42 ,4.79 
4921,,,,,,,,,
4922,2020/12/26,2022/9/5,5.00 ,4.93 ,5.00 ,5.00 ,4.93 ,5.00 ,4.80 
4923,2017/7/31,2020/1/16,4.98 ,4.96 ,4.98 ,4.98 ,5.00 ,4.91 ,4.93 
4924,2016/8/14,2020/10/12,4.86 ,4.90 ,4.81 ,4.86 ,4.90 ,4.95 ,4.71 
4925,2021/5/30,2022/6/19,4.67 ,4.83 ,5.00 ,5.00 ,4.83 ,5.00 ,4.83 
4926,2020/11/23,2022/8/7,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.78 
4927,2016/5/4,2017/7/31,4.78 ,4.91 ,4.89 ,4.85 ,4.87 ,4.83 ,4.83 
4928,2019/12/5,2022/9/1,4.87 ,4.84 ,4.96 ,4.97 ,4.92 ,4.97 ,4.74 
4929,2022/3/20,2022/4/26,4.67 ,4.33 ,3.33 ,4.67 ,5.00 ,4.00 ,4.67 
4930,,,,,,,,,
4931,2022/4/24,2022/8/22,4.82 ,4.91 ,5.00 ,5.00 ,4.91 ,4.82 ,4.82 
4932,2020/2/29,2020/2/29,1.00 ,1.00 ,1.00 ,3.00 ,3.00 ,3.00 ,1.00 
4933,2015/7/21,2022/8/6,4.62 ,4.78 ,4.37 ,4.81 ,4.71 ,4.47 ,4.63 
4934,2017/12/27,2022/7/29,4.31 ,4.37 ,3.77 ,4.74 ,4.63 ,4.86 ,4.26 
4935,2022/7/15,2022/7/17,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
4936,2014/9/7,2016/6/19,5.00 ,4.80 ,5.00 ,5.00 ,5.00 ,5.00 ,4.80 
4937,,,,,,,,,
4938,,,,,,,,,
4939,2021/8/15,2021/10/10,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.00 ,4.50 
4940,2022/5/2,2022/8/19,5.00 ,5.00 ,4.71 ,5.00 ,4.86 ,4.86 ,5.00 
4941,2021/5/6,2022/8/27,4.52 ,4.58 ,4.48 ,4.66 ,4.73 ,4.34 ,4.42 
4942,,,,,,,,,
4943,2018/5/10,2018/11/12,4.67 ,5.00 ,4.00 ,3.67 ,5.00 ,5.00 ,4.00 
4944,2016/4/24,2018/4/16,5.00 ,4.78 ,5.00 ,5.00 ,5.00 ,4.89 ,4.78 
4945,2021/9/27,2022/4/24,4.00 ,3.67 ,3.67 ,3.67 ,3.67 ,4.00 ,3.67 
4946,2019/9/19,2022/7/27,5.00 ,5.00 ,4.67 ,5.00 ,5.00 ,5.00 ,4.67 
4947,,,,,,,,,
4948,2012/10/22,2017/5/20,4.79 ,4.71 ,4.82 ,4.89 ,4.89 ,4.89 ,4.68 
4949,2022/6/26,2022/9/5,4.44 ,4.67 ,4.78 ,4.89 ,5.00 ,4.89 ,4.44 
4950,,,,,,,,,
4951,,,,,,,,,
4952,2017/10/4,2018/12/24,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
4953,,,,,,,,,
4954,2018/5/12,2022/8/13,4.72 ,4.78 ,4.84 ,4.86 ,4.75 ,4.78 ,4.74 
4955,2021/10/4,2022/2/19,4.50 ,4.00 ,4.00 ,5.00 ,5.00 ,5.00 ,4.00 
4956,2021/7/17,2021/8/29,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
4957,2021/2/7,2021/6/22,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
4958,2022/7/18,2022/8/29,5.00 ,4.75 ,5.00 ,4.75 ,5.00 ,4.50 ,4.75 
4959,,,,,,,,,
4960,2021/8/3,2022/7/3,4.93 ,4.93 ,5.00 ,5.00 ,5.00 ,4.60 ,4.87 
4961,2019/7/1,2019/9/30,4.50 ,4.33 ,4.17 ,4.67 ,4.67 ,4.50 ,4.33 
4962,2022/6/9,2022/8/28,4.86 ,4.86 ,4.86 ,5.00 ,5.00 ,5.00 ,4.86 
4963,2016/2/29,2017/7/13,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.95 ,4.95 
4964,2016/4/23,2022/7/1,4.46 ,4.57 ,4.54 ,4.77 ,4.48 ,4.92 ,4.39 
4965,2019/4/16,2022/7/25,5.00 ,5.00 ,4.93 ,5.00 ,5.00 ,4.93 ,4.93 
4966,,,,,,,,,
4967,2021/2/13,2022/8/30,4.84 ,4.90 ,4.86 ,4.98 ,4.86 ,4.96 ,4.84 
4968,2017/6/10,2022/7/27,4.83 ,4.90 ,4.84 ,4.92 ,4.95 ,4.96 ,4.71 
4969,2020/12/15,2022/6/6,4.50 ,4.50 ,4.50 ,4.75 ,4.50 ,5.00 ,4.75 
4970,2019/12/29,2022/5/3,4.66 ,4.68 ,4.85 ,4.49 ,4.76 ,4.68 ,4.51 
4971,2020/9/13,2020/9/13,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
4972,2021/10/31,2022/8/31,4.96 ,4.96 ,4.92 ,5.00 ,5.00 ,4.60 ,4.92 
4973,2022/5/31,2022/9/5,4.80 ,5.00 ,4.80 ,5.00 ,5.00 ,5.00 ,4.80 
4974,2014/3/14,2022/2/2,4.46 ,4.64 ,4.18 ,4.63 ,4.74 ,4.37 ,4.56 
4975,2015/5/29,2022/7/19,4.54 ,4.73 ,4.27 ,4.62 ,4.85 ,4.69 ,4.65 
4976,2017/9/7,2020/1/1,4.96 ,5.00 ,4.96 ,5.00 ,5.00 ,5.00 ,4.87 
4977,2015/6/28,2022/8/21,4.92 ,4.95 ,4.97 ,4.90 ,4.89 ,4.68 ,4.83 
4978,2019/12/7,2020/3/11,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.83 
4979,2013/7/2,2022/5/31,4.96 ,4.98 ,4.91 ,4.99 ,5.00 ,4.98 ,4.91 
4980,2022/6/25,2022/6/26,5.00 ,5.00 ,5.00 ,4.50 ,5.00 ,4.50 ,4.50 
4981,2019/1/1,2022/7/24,4.60 ,4.63 ,4.29 ,4.77 ,4.94 ,4.80 ,4.63 
4982,2013/9/17,2022/8/15,4.90 ,4.93 ,4.73 ,4.88 ,4.95 ,4.61 ,4.76 
4983,,,,,,,,,
4984,2021/10/24,2022/9/4,4.95 ,4.92 ,4.91 ,4.98 ,4.98 ,4.67 ,4.80 
4985,2020/5/10,2021/12/1,4.83 ,4.75 ,4.83 ,4.83 ,5.00 ,5.00 ,5.00 
4986,,,,,,,,,
4987,2020/11/14,2021/11/19,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
4988,2022/4/11,2022/9/4,4.59 ,4.59 ,4.52 ,4.74 ,4.57 ,4.36 ,4.21 
4989,2020/2/29,2020/8/3,3.00 ,3.00 ,3.00 ,3.67 ,3.33 ,3.33 ,3.33 
4990,2022/8/13,2022/8/14,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.50 
4991,,,,,,,,,
4992,2021/4/20,2021/5/26,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
4993,2021/2/15,2022/8/29,4.98 ,5.00 ,4.98 ,4.98 ,5.00 ,4.86 ,4.86 
4994,2022/9/4,2022/9/4,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
4995,,,,,,,,,
4996,2022/9/3,2022/9/3,4.00 ,3.00 ,3.00 ,4.00 ,3.00 ,5.00 ,3.00 
4997,,,,,,,,,
4998,2019/11/29,2019/12/30,5.00 ,5.00 ,4.50 ,5.00 ,5.00 ,5.00 ,4.50 
4999,2013/9/17,2022/5/21,4.68 ,4.61 ,4.69 ,4.86 ,4.88 ,4.63 ,4.64 
5000,2017/9/18,2018/1/1,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5001,2022/7/22,2022/8/11,5.00 ,5.00 ,5.00 ,4.75 ,5.00 ,5.00 ,5.00 
5002,2022/1/1,2022/1/1,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5003,2021/5/29,2022/9/3,4.81 ,4.84 ,4.80 ,4.95 ,4.94 ,4.91 ,4.77 
5004,,,,,,,,,
5005,2021/1/31,2022/9/5,4.78 ,4.90 ,4.78 ,4.92 ,4.93 ,4.64 ,4.80 
5006,2021/12/30,2022/8/21,5.00 ,5.00 ,4.80 ,5.00 ,5.00 ,5.00 ,5.00 
5007,2016/4/21,2022/2/20,4.88 ,4.90 ,4.51 ,4.99 ,4.99 ,4.93 ,4.80 
5008,2022/4/1,2022/5/16,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.50 ,4.50 
5009,2020/11/22,2022/8/21,4.68 ,4.73 ,4.80 ,4.73 ,4.75 ,4.82 ,4.88 
5010,,,,,,,,,
5011,2022/9/6,2022/9/6,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5012,2016/1/2,2022/8/28,4.93 ,4.95 ,4.86 ,4.97 ,4.98 ,4.95 ,4.81 
5013,,,,,,,,,
5014,2021/12/6,2022/8/22,4.84 ,4.64 ,4.72 ,4.88 ,4.84 ,4.84 ,4.72 
5015,,,,,,,,,
5016,2018/9/15,2022/9/5,4.95 ,4.97 ,4.95 ,4.97 ,4.94 ,4.75 ,4.92 
5017,,,,,,,,,
5018,,,,,,,,,
5019,2019/6/23,2022/8/22,4.74 ,4.74 ,4.62 ,4.94 ,4.92 ,4.82 ,4.66 
5020,,,,,,,,,
5021,2019/2/3,2020/3/29,4.89 ,4.98 ,4.92 ,4.98 ,5.00 ,4.97 ,4.89 
5022,2015/9/7,2022/8/27,5.00 ,5.00 ,5.00 ,5.00 ,4.83 ,4.88 ,4.92 
5023,2022/7/19,2022/7/19,1.00 ,3.00 ,2.00 ,2.00 ,1.00 ,3.00 ,2.00 
5024,,,,,,,,,
5025,2019/4/21,2022/7/4,4.73 ,4.75 ,4.83 ,4.89 ,4.88 ,4.95 ,4.59 
5026,2017/9/10,2019/10/14,4.73 ,4.73 ,4.91 ,4.91 ,4.91 ,4.45 ,4.64 
5027,,,,,,,,,
5028,2022/6/4,2022/6/4,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5029,2019/2/28,2019/3/8,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5030,2022/7/12,2022/7/12,5.00 ,4.00 ,4.00 ,5.00 ,5.00 ,5.00 ,4.00 
5031,2022/7/31,2022/7/31,5.00 ,4.00 ,5.00 ,4.00 ,4.00 ,5.00 ,5.00 
5032,2013/9/18,2019/9/4,4.71 ,4.84 ,4.57 ,4.90 ,4.86 ,4.29 ,4.67 
5033,2022/6/10,2022/9/5,4.92 ,5.00 ,4.92 ,5.00 ,5.00 ,4.83 ,4.92 
5034,2017/12/27,2019/8/4,4.60 ,5.00 ,4.80 ,4.60 ,5.00 ,5.00 ,4.80 
5035,2019/8/28,2020/1/2,5.00 ,5.00 ,4.00 ,5.00 ,5.00 ,5.00 ,4.50 
5036,,,,,,,,,
5037,,,,,,,,,
5038,2020/3/6,2020/12/20,4.53 ,4.74 ,4.74 ,4.79 ,4.53 ,4.74 ,4.58 
5039,2022/7/31,2022/9/5,5.00 ,5.00 ,4.80 ,5.00 ,5.00 ,5.00 ,5.00 
5040,,,,,,,,,
5041,,,,,,,,,
5042,,,,,,,,,
5043,2021/7/11,2022/8/28,4.89 ,4.89 ,5.00 ,4.93 ,4.96 ,4.89 ,4.81 
5044,2018/4/3,2022/9/5,4.77 ,4.82 ,4.86 ,4.90 ,4.82 ,4.54 ,4.75 
5045,2015/9/16,2022/7/3,4.88 ,4.85 ,4.80 ,4.97 ,4.97 ,4.98 ,4.71 
5046,2021/11/7,2022/8/11,4.52 ,4.57 ,4.67 ,4.71 ,4.71 ,4.86 ,4.48 
5047,,,,,,,,,
5048,2021/11/20,2022/8/16,4.53 ,4.63 ,4.45 ,4.92 ,4.80 ,4.61 ,4.63 
5049,2016/5/23,2020/11/14,5.00 ,5.00 ,4.93 ,5.00 ,4.87 ,5.00 ,4.93 
5050,2015/3/25,2015/3/25,0.00 ,,,,,,
5051,2018/9/4,2019/3/9,5.00 ,5.00 ,5.00 ,4.50 ,5.00 ,5.00 ,5.00 
5052,,,,,,,,,
5053,2016/8/27,2017/3/7,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.67 
5054,2019/4/5,2019/10/25,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5055,2022/7/12,2022/9/6,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.83 ,5.00 
5056,,,,,,,,,
5057,,,,,,,,,
5058,2022/5/31,2022/8/8,5.00 ,4.00 ,5.00 ,5.00 ,5.00 ,5.00 ,3.50 
5059,2022/6/9,2022/9/6,4.67 ,4.92 ,4.67 ,4.67 ,4.83 ,4.83 ,4.75 
5060,2021/7/19,2022/9/5,4.76 ,4.78 ,4.80 ,4.85 ,4.83 ,4.90 ,4.71 
5061,,,,,,,,,
5062,,,,,,,,,
5063,,,,,,,,,
5064,2019/12/10,2022/8/30,4.88 ,4.95 ,4.98 ,5.00 ,4.98 ,4.70 ,4.78 
5065,2022/5/29,2022/8/29,4.73 ,5.00 ,4.82 ,5.00 ,4.91 ,4.64 ,4.73 
5066,,,,,,,,,
5067,2022/8/6,2022/8/29,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5068,,,,,,,,,
5069,2019/6/13,2022/8/31,4.90 ,4.98 ,4.92 ,4.97 ,4.96 ,4.82 ,4.86 
5070,2021/7/1,2021/10/1,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5071,2018/8/20,2022/8/15,4.88 ,4.93 ,4.85 ,4.93 ,4.98 ,5.00 ,4.80 
5072,2017/5/20,2017/5/20,0.00 ,,,,,,
5073,2022/1/5,2022/7/31,5.00 ,5.00 ,4.50 ,5.00 ,5.00 ,5.00 ,5.00 
5074,,,,,,,,,
5075,2022/8/28,2022/8/28,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5076,2016/2/1,2022/7/1,4.62 ,4.77 ,4.54 ,4.92 ,4.92 ,4.38 ,4.62 
5077,2013/6/1,2022/9/1,4.85 ,4.80 ,4.71 ,5.00 ,4.91 ,4.57 ,4.74 
5078,2022/2/21,2022/8/24,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.75 ,5.00 
5079,2012/8/18,2015/10/13,4.44 ,4.94 ,4.35 ,4.94 ,4.94 ,4.82 ,4.59 
5080,2017/9/12,2022/6/27,4.68 ,4.70 ,4.42 ,4.79 ,4.49 ,4.96 ,4.56 
5081,,,,,,,,,
5082,2022/7/18,2022/7/18,5.00 ,4.00 ,4.00 ,4.00 ,4.00 ,4.00 ,4.00 
5083,2021/11/2,2022/5/14,3.60 ,3.60 ,3.60 ,4.00 ,4.00 ,3.60 ,3.20 
5084,2021/5/23,2022/8/21,4.61 ,4.77 ,4.64 ,4.86 ,4.64 ,4.64 ,4.50 
5085,2021/6/3,2021/10/17,3.75 ,4.00 ,4.25 ,4.00 ,3.75 ,5.00 ,3.50 
5086,2019/4/22,2022/5/31,4.90 ,4.90 ,5.00 ,5.00 ,4.90 ,5.00 ,4.80 
5087,,,,,,,,,
5088,2021/9/25,2022/8/30,4.95 ,4.97 ,4.98 ,4.95 ,4.97 ,4.91 ,4.86 
5089,2021/9/6,2022/8/7,4.89 ,4.91 ,4.97 ,4.91 ,4.91 ,4.97 ,4.91 
5090,2022/7/15,2022/7/15,5.00 ,5.00 ,4.00 ,5.00 ,5.00 ,5.00 ,5.00 
5091,2021/6/25,2022/9/1,4.98 ,4.89 ,4.98 ,4.95 ,4.95 ,4.84 ,4.91 
5092,2015/2/24,2022/4/18,4.83 ,4.86 ,4.67 ,4.93 ,4.96 ,4.94 ,4.79 
5093,2018/8/5,2022/7/30,4.73 ,4.77 ,4.75 ,4.98 ,4.93 ,4.20 ,4.77 
5094,2021/12/31,2022/7/30,4.80 ,5.00 ,4.20 ,5.00 ,5.00 ,4.20 ,4.40 
5095,2017/11/12,2019/10/6,4.89 ,4.89 ,4.79 ,4.89 ,4.84 ,4.95 ,4.74 
5096,4,2021/1/2,44802.00 ,4.69 ,4.73 ,4.63 ,4.70 ,4.76 ,4.36 
5097,2019/5/18,2022/7/19,4.80 ,4.80 ,4.96 ,4.76 ,4.92 ,4.72 ,4.68 
5098,,,,,,,,,
5099,2012/12/1,2022/8/7,4.71 ,4.70 ,4.70 ,4.80 ,4.77 ,4.98 ,4.73 
5100,2022/2/26,2022/2/26,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5101,2022/6/15,2022/9/6,4.89 ,5.00 ,5.00 ,4.78 ,4.67 ,5.00 ,4.89 
5102,2018/3/5,2019/6/25,4.90 ,4.90 ,4.80 ,5.00 ,4.50 ,4.80 ,5.00 
5103,,,,,,,,,
5104,2014/5/21,2022/8/27,4.64 ,4.84 ,4.71 ,4.89 ,4.87 ,4.43 ,4.63 
5105,,t,0.00 ,0.00 ,5.00 ,63.00 ,44811.00 ,200.00 ,9.00 
5106,2022/3/6,2022/9/2,4.93 ,4.99 ,4.91 ,4.96 ,4.95 ,4.71 ,4.90 
5107,2018/12/31,2019/1/22,4.80 ,5.00 ,4.60 ,4.80 ,5.00 ,5.00 ,5.00 
5108,2022/8/15,2022/8/15,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.00 ,4.00 
5109,2019/1/5,2020/3/16,4.78 ,4.93 ,4.90 ,4.88 ,4.95 ,4.88 ,4.93 
5110,2015/6/13,2017/10/24,4.91 ,4.91 ,4.36 ,5.00 ,5.00 ,5.00 ,5.00 
5111,2016/2/11,2017/11/5,4.92 ,5.00 ,4.58 ,5.00 ,4.92 ,5.00 ,4.75 
5112,2021/10/25,2022/8/20,4.85 ,4.77 ,4.31 ,4.92 ,4.85 ,5.00 ,5.00 
5113,2019/9/16,2020/2/9,4.20 ,4.40 ,4.40 ,4.40 ,4.20 ,4.80 ,4.80 
5114,,,,,,,,,
5115,,,,,,,,,
5116,2018/6/10,2019/10/15,5.00 ,5.00 ,5.00 ,4.83 ,5.00 ,5.00 ,4.78 
5117,2015/9/1,2022/8/28,4.85 ,4.92 ,4.80 ,4.92 ,4.92 ,4.72 ,4.80 
5118,,,,,,,,,
5119,2022/3/20,2022/8/22,4.75 ,4.88 ,5.00 ,4.88 ,4.92 ,4.71 ,4.71 
5120,2017/9/10,2022/3/8,4.24 ,4.64 ,4.06 ,4.48 ,4.45 ,4.58 ,4.52 
5121,2013/8/19,2015/10/24,4.89 ,4.78 ,4.56 ,4.56 ,4.78 ,4.78 ,4.89 
5122,2013/1/2,2021/1/25,4.69 ,4.66 ,4.54 ,4.88 ,4.87 ,4.72 ,4.71 
5123,2016/9/23,2016/9/23,4.00 ,4.00 ,3.00 ,5.00 ,5.00 ,5.00 ,5.00 
5124,,,,,,,,,
5125,,,,,,,,,
5126,2019/11/23,2022/9/1,4.39 ,4.53 ,4.43 ,4.73 ,4.43 ,4.59 ,4.34 
5127,,,,,,,,,
5128,2022/3/31,2022/7/31,5.00 ,4.50 ,5.00 ,4.50 ,5.00 ,5.00 ,5.00 
5129,2017/4/10,2022/8/20,5.00 ,4.89 ,4.96 ,5.00 ,5.00 ,4.77 ,4.92 
5130,2015/12/7,2022/8/22,4.88 ,4.96 ,4.91 ,4.97 ,4.98 ,4.54 ,4.83 
5131,2018/1/3,2018/1/3,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.00 ,5.00 
5132,2022/7/30,2022/7/30,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5133,,,,,,,,,
5134,,,,,,,,,
5135,2021/12/17,2022/8/12,4.03 ,4.12 ,4.00 ,4.61 ,4.24 ,4.45 ,4.06 
5136,2022/8/1,2022/8/1,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5137,2020/11/11,2022/8/9,4.36 ,4.52 ,4.35 ,4.57 ,4.61 ,4.51 ,4.41 
5138,2020/3/17,2022/6/25,4.29 ,4.00 ,3.86 ,4.43 ,4.57 ,4.29 ,3.86 
5139,2019/5/5,2020/3/11,4.91 ,5.00 ,5.00 ,4.82 ,5.00 ,5.00 ,5.00 
5140,2022/5/2,2022/5/2,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5141,2021/12/6,2022/8/31,4.82 ,4.79 ,4.46 ,4.86 ,4.82 ,4.96 ,4.50 
5142,2021/8/31,2022/4/25,5.00 ,5.00 ,4.20 ,5.00 ,5.00 ,4.80 ,4.80 
5143,2017/12/2,2018/2/18,4.20 ,4.90 ,4.30 ,5.00 ,4.90 ,4.70 ,4.40 
5144,2019/6/15,2022/8/15,4.95 ,4.93 ,4.93 ,4.95 ,5.00 ,5.00 ,4.83 
5145,2021/11/28,2022/9/3,4.97 ,4.82 ,4.76 ,4.97 ,5.00 ,4.88 ,4.88 
5146,,,,,,,,,
5147,2021/12/5,2022/4/23,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.67 ,5.00 
5148,2022/2/28,2022/5/24,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5149,2018/4/9,2018/11/8,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.63 ,4.88 
5150,2021/4/3,2021/4/3,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5151,2020/10/8,2021/8/15,4.67 ,4.50 ,5.00 ,5.00 ,4.67 ,5.00 ,4.50 
5152,2021/10/3,2022/8/28,4.89 ,4.96 ,4.93 ,4.93 ,4.86 ,4.93 ,4.86 
5153,2020/11/22,2022/8/19,4.83 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.83 
5154,2021/7/18,2022/8/21,4.79 ,4.90 ,4.93 ,4.83 ,4.88 ,4.67 ,4.74 
5155,2021/1/15,2022/1/8,4.33 ,4.33 ,4.67 ,4.00 ,4.33 ,4.33 ,4.33 
5156,2021/12/4,2022/8/15,5.00 ,4.96 ,5.00 ,5.00 ,5.00 ,4.84 ,4.84 
5157,2021/9/25,2021/11/6,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5158,2018/12/2,2022/8/27,4.32 ,4.39 ,4.43 ,4.79 ,4.59 ,4.71 ,4.29 
5159,2022/4/24,2022/9/5,4.89 ,4.89 ,5.00 ,5.00 ,5.00 ,4.67 ,4.78 
5160,2019/1/3,2022/8/10,4.81 ,4.86 ,4.81 ,4.88 ,4.83 ,4.76 ,4.88 
5161,2021/10/31,2022/1/3,5.00 ,4.50 ,4.00 ,5.00 ,5.00 ,5.00 ,4.00 
5162,,,,,,,,,
5163,,,,,,,,,
5164,,,,,,,,,
5165,2020/5/15,2022/2/19,4.33 ,4.67 ,4.83 ,5.00 ,5.00 ,5.00 ,4.33 
5166,2017/2/14,2022/8/18,4.86 ,4.96 ,4.58 ,4.92 ,5.00 ,4.85 ,4.81 
5167,2018/12/25,2022/5/20,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,4.89 
5168,2022/6/22,2022/6/22,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 ,5.00 
5169,2014/11/9,2022/8/22,4.79 ,4.83 ,4.61 ,4.81 ,4.83 ,4.45 ,4.76 
5170,,,,,,,,,
5171,2016/12/27,2017/3/20,4.00 ,4.50 ,3.50 ,5.00 ,5.00 ,5.00 ,4.00 
5172,,,,,,,,,
5173,,,,,,,,,
